2006-02-28,48397,395,46200,46527,96.351997,96.80282,96.641165,100.182758,97.198838,100.413576,98.74815,101.094188,99.340222,5.5003,3.51,5.74E+12,2.57E+12,5.74E+12,88.64,74.61,90.32,129.39,80.59,87.58,91.4,104.93,78.19,82.49,107.88,82.02,84.95,89.5,109.77,110.64,1651000,2152607,85262,104.666,-10.6,-13.3,11.5,13.9,42.5,-21.4,-44.5,104,5.38E+11,1.01E+12,1.41E+12,101.55,160537,168896,168896,32037000000,34135000000,-2098000000,102.02,99.57,99.01418,0.837665,2.337,2.4435,1.0665,8.7
2006-03-31,48169,375,52900,50559,96.688715,97.185167,96.873523,100.184674,97.590029,100.824794,98.972788,101.028474,99.731233,5.4184,3.69,5.73E+12,2.56E+12,5.73E+12,88.89,74.63,96.15,130.07,80.59,87.69,91.63,103.99,78.47,82.92,107.37,81.64,84.83,90.1,111.79,112.99,1807000,2113742,83262,107.976,-11.2,-13.1,24.4,13.6,39.5,-24.9,-44,104.8,5.43E+11,1.02E+12,1.42E+12,101.59,197376,163635,163635,33022000000,35265000000,-2243000000,102.45,99.82,99.68587,0.831988,2.506956522,2.53826087,1.15173913,8.7
2006-04-30,47572,407,47200,44781,97.14448,97.75706,96.986557,100.183039,98.126252,101.201297,98.87184,100.811567,100.032159,5.2081,3.96,5.86E+12,2.63E+12,5.86E+12,89.27,74.66,96.68,126.85,80.59,87.89,91.97,103.97,79.3,83.08,107.33,82,85.94,90.8,111.22,111.55,1802000,1910167,90262,106.382,-7.5,-12.6,34,15.5,50.7,-11.2,-40.2,107.6,5.73E+11,1.05E+12,1.49E+12,100.51,181647,182996,182996,32553000000,35253000000,-2700000000,102.83,100.05,100.0951,0.815017,2.545,2.575,1.385,8.666666667
2006-05-31,47222,400,48000,47694,98.015709,98.578817,96.719227,100.186652,98.61892,102.150021,98.712439,101.007475,100.603192,5.1087,4,5.95E+12,2.66E+12,5.95E+12,89.65,74.73,96.91,125.79,80.6,88.52,92.08,104.92,79.63,83.38,107.62,82.27,86.43,91,113.01,114.46,1845000,1838226,89262,109.146,-11,-13.7,12.2,14.2,50,-24.1,-44.7,107,5.60E+11,1.03E+12,1.48E+12,103.24,177343,165165,165165,33259000000,35836000000,-2577000000,103.83,100.52,100.71972,0.783143,2.582173913,2.679130435,1.320869565,8.633333333
2006-06-30,46996,416,56400,56711,98.153749,98.836979,96.873043,100.195583,98.969675,102.309077,98.783927,100.958143,100.861183,5.1295,4.01,5.80E+12,2.65E+12,5.80E+12,89.65,74.75,97.14,125.42,80.6,88.52,91.85,105.17,79.61,83.42,107.04,82.65,86.38,91.2,112.82,114.29,1784000,1967167,91262,105.307,-12,-13,10.4,14.8,47.7,-25.4,-42.9,106.3,5.72E+11,1.05E+12,1.47E+12,105.46,223737,174273,174273,33372000000,35247000000,-1875000000,103.98,100.46,100.81454,0.790583,2.734545455,2.789090909,1.220909091,8.6
2006-07-31,47019,417,54200,50364,98.157274,98.845487,96.904789,100.201273,99.03266,102.111853,98.743115,100.880485,100.803258,5.1404,4.03,5.89E+12,2.70E+12,5.89E+12,89.5,74.8,89.21,126.3,80.61,88.26,91.55,105.03,79.8,83.39,106.88,84.13,87.32,91.9,111.25,112.3,1687000,1976581,89262,105.403,-9,-11.4,5.8,15.1,45.3,-17.7,-36.5,107.8,5.69E+11,1.05E+12,1.48E+12,102.11,151549,160040,160040,33106000000,35786000000,-2680000000,103.77,100.28,101.11357,0.788455,2.814285714,2.905238095,1.124761905,8.566666667
2006-08-31,47117,431,43700,45295,98.09576,98.79553,96.589132,100.18845,98.909094,102.192477,98.52175,101.009055,100.781214,5.1231,3.9,5.91E+12,2.69E+12,5.91E+12,89.8,74.84,92.8,125.09,80.78,87.83,91.97,105.18,80.12,83.61,106.98,84.77,87.59,92.2,110.5,111.52,1192000,1894097,88262,106.119,-9.1,-11.2,5.9,14.7,46.3,-18.2,-35.8,108.8,5.54E+11,1.04E+12,1.50E+12,101.26,113955,177505,177505,32952000000,36458000000,-3506000000,103.96,100.55,101.21612,0.780571,2.940434783,3.049565217,0.850434783,8.533333333
2006-09-30,47082,424,47200,48979,97.913451,98.678022,96.609165,100.185321,98.895011,101.86945,98.320446,100.843011,100.5629,5.1717,3.77,6.05E+12,2.71E+12,6.05E+12,89.6,74.82,96.76,126.21,81.87,88.2,91.98,104.99,80.13,83.76,106.1,83,85.99,91.6,112.21,113.53,1588000,2024400,90262,105.231,-9.2,-11,6,14.5,47.3,-18.4,-35.2,109.9,5.66E+11,1.06E+12,1.51E+12,102.18,143634,162396,162396,32916000000,35153000000,-2237000000,103.62,100.37,100.9758,0.785721,3.021904762,3.15952381,0.61047619,8.5
2006-10-31,47306,399,56500,52712,97.484725,98.374399,96.482747,100.172457,98.689974,101.264206,97.871251,100.515107,100.090198,5.1388,3.81,6.10E+12,2.71E+12,6.10E+12,89.4,74.88,97.41,126.25,82,87.88,92.29,105.12,80.19,83.86,105.6,82.8,84.97,91.5,111.3,112.84,1614000,2073839,91262,107.701,-6.8,-12,12.6,19.2,47.7,-9.3,-31.2,111,5.64E+11,1.06E+12,1.53E+12,101.73,173137,164116,164116,33035000000,35586000000,-2551000000,103.05,100.04,100.62033,0.792983,3.194090909,3.268636364,0.541363636,8.333333333
2006-11-30,47594,392,50100,51011,97.889225,98.753599,96.376423,100.155396,98.971109,101.694386,97.810054,100.589228,100.462883,4.9495,3.74,6.21E+12,2.71E+12,6.21E+12,89.5,74.93,97.42,126.85,81.95,88.47,92.16,105.29,80.22,83.94,105.37,82.7,84.96,91.4,110.68,112.11,1606000,1943233,89262,108.286,-6.8,-12.7,10.4,19.2,48.3,-8.9,-29.8,112.1,5.63E+11,1.06E+12,1.53E+12,100.62,158296,155844,155844,33235000000,34748000000,-1513000000,103.37,100.39,100.80569,0.776416,3.278636364,3.399545455,0.340454545,8.166666667
2006-12-31,47918,422,53300,51141,98.32472,99.319391,96.27393,100.13763,99.427081,102.16003,97.547233,100.406037,100.848345,4.9751,3.81,6.17E+12,2.75E+12,6.17E+12,89.71,74.92,97.62,128.73,81.95,88.29,92.53,105.33,80.47,84.05,105.95,82.81,85.28,91.2,112.53,114.25,1525000,1920065,96262,110.373,-7.8,-11.6,18.2,14.7,51.6,-12.4,-35,109.8,6.01E+11,1.11E+12,1.55E+12,99.54,150749,162046,162046,33578000000,36520000000,-2942000000,103.76,100.72,100.9896,0.756861,3.453333333,3.486666667,0.323333333,8
2007-01-31,48346,370,44400,45866,97.756737,98.910131,96.124691,100.132596,99.172921,101.659141,97.541925,100.577031,100.580343,5.0479,4.07,6.38E+12,2.79E+12,6.38E+12,89.4,74.95,90.83,127.33,82.58,88.59,92.24,105.18,80.45,84.35,105.36,83.16,85.36,91.3,111.31,113.25,1731000,2070100,77301,108.947,-7.9,-11.1,9.5,24.5,48.7,-15,-37.7,109.6,5.72E+11,1.09E+12,1.56E+12,96.72,171651,173110,173110,32696000000,35609000000,-2913000000,103.03,100.32,100.52578,0.769353,3.500869565,3.586086957,0.483913043,8.033333333
2007-02-28,49004,431,46400,44977,97.761466,99.05598,96.271527,100.127106,99.354841,101.58608,97.423597,100.273416,100.573567,4.965,4.1,6.45E+12,2.81E+12,6.45E+12,89.57,74.96,91.05,127.18,82.58,88.2,92.17,105.17,80.7,84.51,105.71,84.16,85.75,91.8,112.31,114.19,1655000,1995200,76301,110.62,-6.8,-11.6,10,23.8,47.6,-10,-35.7,110.6,5.72E+11,1.09E+12,1.57E+12,98.92,157671,164874,164874,33044000000,36431000000,-3387000000,102.94,100.33,100.95363,0.764899,3.541,3.675,0.425,8.066666667
2007-03-31,49414,383,54900,57326,98.077555,99.485228,96.52159,100.112721,99.668866,101.877436,97.549001,100.104057,100.731088,4.9281,4,6.62E+12,2.86E+12,6.62E+12,89.95,74.98,97,125.86,82.59,88.13,92.51,105.06,80.97,84.81,105.37,83.88,86.29,92.2,113.15,114.74,1879000,1960400,75301,109.625,-6.4,-11,16.2,20.7,45.6,-10.2,-36.1,111.5,5.88E+11,1.12E+12,1.61E+12,101.11,189869,160812,160812,33424000000,35921000000,-2497000000,103.34,100.61,101.16442,0.755213,3.720454545,3.747727273,0.252272727,8.1
2007-04-30,49786,367,44100,41298,98.564611,99.852045,96.415761,100.104021,99.982069,102.225962,97.396109,99.988589,100.98127,4.8114,4.21,6.73E+12,2.91E+12,6.73E+12,90.39,75.06,97.27,125.32,82.55,88.91,92.79,105.05,81.35,84.98,105.6,84.25,87.28,92.6,111.27,113.29,1826000,1892900,72301,107.559,-5.6,-10.7,10.3,20.8,45.2,-7.1,-36.5,111.6,5.95E+11,1.14E+12,1.64E+12,98.79,172621,169581,169581,34148000000,37044000000,-2896000000,103.67,100.91,101.25031,0.739896,3.76952381,3.827619048,0.382380952,8
2007-05-31,50043,389,46500,47405,98.356183,99.785136,96.434877,100.108852,100.01602,102.149482,97.480955,100.09508,101.012143,4.8746,4.34,6.81E+12,2.93E+12,6.81E+12,90.61,75.14,97.63,124.88,82.55,89.33,92.93,105.08,81.29,85.2,105.67,84.59,87.81,92.8,113.94,115.91,1829000,1825000,75301,106.549,-1,-9.1,-3.8,24,41.2,5.7,-29.7,112.5,5.87E+11,1.13E+12,1.66E+12,97.52,172320,170266,170266,34532000000,37862000000,-3330000000,103.62,101.04,100.96954,0.740134,3.799565217,3.929130435,0.410869565,7.9
2007-06-30,50445,364,52400,52359,98.072468,99.458371,96.378813,100.115359,99.805845,101.779055,97.467287,100.179496,100.858248,4.8567,4.62,6.88E+12,2.97E+12,6.88E+12,90.72,75.2,97.93,124.95,82.55,89.68,92.85,105.08,81.46,85.25,105.48,85.08,87.78,92.8,113.51,114.89,1601000,1938800,73301,106.35,-1.2,-7.8,-5.4,24.2,40.8,4.2,-26.4,113.4,6.14E+11,1.16E+12,1.67E+12,97.72,216476,173227,173227,33737000000,37555000000,-3818000000,103.38,100.93,100.5083,0.745255,3.970952381,3.994285714,0.625714286,7.8
2007-07-31,50993,366,55700,48074,98.43917,99.730999,96.234053,100.09913,100.006234,101.786062,97.242301,100.017566,100.962772,4.7906,4.58,6.93E+12,3.01E+12,6.93E+12,90.49,75.25,89.4,125.58,82.55,88.98,92.44,105.44,81.66,85.08,105.28,86.67,88.62,93.3,113.67,115.05,1770000,1978000,74301,103.527,-2.1,-8.3,-5.4,25.7,43.4,2.5,-22.9,113.1,6.11E+11,1.17E+12,1.69E+12,99.92,183340,179128,179128,33568000000,37520000000,-3952000000,103.3,100.91,100.82074,0.729123,3.985909091,4.047272727,0.532727273,7.733333333
2007-08-31,50950,372,43200,52023,98.360723,99.70212,96.406366,100.106124,99.884822,102.082511,97.740579,100.397839,101.197452,4.8125,4.39,6.88E+12,3.03E+12,6.88E+12,90.86,77.35,93.46,126.2,82.65,88.85,92.97,105.38,81.89,85.28,105.1,87.45,88.43,93.4,114.35,115.73,1239000,1945800,74301,105.208,-4,-8.3,-0.9,26.5,46.7,-3.4,-26,112,5.92E+11,1.16E+12,1.68E+12,99.14,111249,176001,176001,34804000000,37816000000,-3012000000,103.51,101.11,100.83114,0.734129,3.976956522,4.01173913,0.37826087,7.666666667
2007-09-30,50998,365,45400,50471,98.880817,100.137669,96.62108,100.112443,100.263876,102.345749,97.722521,100.159152,101.358189,4.6121,4.36,6.95E+12,3.10E+12,6.95E+12,90.96,77.74,97.59,126.47,83.6,89.38,93.16,105.28,82.25,85.38,104.57,85.45,87.97,93.9,111.71,112.57,1526000,1967300,74301,107.642,-5.9,-8.3,3.5,27.2,50.2,-9.5,-29.3,110.8,6.08E+11,1.18E+12,1.71E+12,97.7,148164,172514,172514,34530000000,38665000000,-4135000000,103.77,101.38,101.33843,0.719744,3.9145,3.9165,0.4435,7.6
2007-10-31,51433,365,52800,48442,99.232348,100.534336,96.666714,100.107712,100.629498,102.501976,97.572448,99.989301,101.527808,4.5341,4.4,7.11E+12,3.15E+12,7.11E+12,91.19,77.77,98.12,126.47,83.86,89.89,93.4,105.5,82.73,85.56,104.02,85.2,88.3,94.3,114.25,115.17,1411000,2165700,74301,110.042,-6.2,-9.6,11.3,24.3,54.5,-8.8,-31.7,111.6,5.99E+11,1.19E+12,1.73E+12,98.22,188877,175219,175219,34908000000,38489000000,-3581000000,103.94,101.59,101.23043,0.702903,3.849565217,3.87826087,0.52173913,7.433333333
2007-11-30,51342,359,38700,38884,100.048831,101.36441,96.935126,100.097526,101.283208,103.404245,97.943354,100.064297,102.287318,4.4546,4.23,7.21E+12,3.16E+12,7.21E+12,91.69,77.93,98.01,126.23,84.16,90.51,93.51,105.54,83.63,85.64,104.41,85.01,89.67,94.9,112.27,113.72,1460000,2101300,74301,108.779,-9,-11.5,11.8,20,62.5,-17,-38,112,5.97E+11,1.20E+12,1.76E+12,98.04,169757,170486,170486,33736000000,38176000000,-4440000000,104.67,102.2,101.72589,0.681078,3.91,3.927272727,0.302727273,7.266666667
2007-12-31,51343,359,47000,40582,100,101.419889,97.166979,100.101353,101.424888,103.514797,98.196196,100.114111,102.523622,4.4865,4.35,7.12E+12,3.21E+12,7.12E+12,92.03,77.96,98.32,126.23,84.18,91.13,93.59,105.61,83.92,85.75,104.7,85.23,90.4,95.4,112.45,113.82,1323000,1861900,74301,107.88,-9.4,-14.1,6.3,20.9,68.3,-14.4,-40.2,109.5,6.35E+11,1.26E+12,1.78E+12,99.16,182548,197406,197406,35382000000,39448000000,-4066000000,104.63,102.43,102.02747,0.686388,3.848095238,3.820952381,0.529047619,7.1
2008-01-31,51359,365,43400,42058,100.27405,101.791514,97.691003,100.105796,101.757558,103.973863,99.055615,100.529831,103.044376,4.4257,4.15,7.34E+12,3.23E+12,7.34E+12,91.92,78.21,91.33,125.87,85.07,92.5,93.26,105.49,84.25,85.91,104.12,85.55,90.42,96,113.42,115.3,1610000,2039000,77666,108.671,-13.8,-16.5,7.2,22,66.7,-25.2,-45,107.9,6.08E+11,1.24E+12,1.79E+12,97.83,162116,165343,165343,36498000000,40216000000,-3718000000,104.48,102.56,101.99428,0.67948,3.933478261,3.895652174,0.254347826,7
2008-02-29,51607,336,44800,39487,99.83496,101.681285,97.689528,100.091583,101.69625,103.482873,98.732311,100.187901,102.745878,4.3204,4.08,7.35E+12,3.23E+12,7.35E+12,92.12,78.42,91.63,124.54,85.06,92.65,93.49,105.48,84.39,86.02,104.47,86.61,90.59,96.4,114.44,116.48,1596000,1969000,77666,106.773,-13.3,-16,10.7,19.6,69.9,-24,-50.3,106.7,5.96E+11,1.25E+12,1.79E+12,98.92,175126,178784,178784,36873000000,40176000000,-3303000000,103.9,102.3,101.85875,0.678146,3.955238095,3.866190476,0.213809524,6.9
2008-03-31,51390,347,47000,42842,101.446786,103.233062,98.086422,100.073633,102.854707,105.105335,99.089722,100.031824,103.907345,4.141,4.02,7.35E+12,3.30E+12,7.35E+12,92.81,78.56,97.57,127.37,85.06,93.05,94.11,105.48,84.86,86.41,104.22,86.42,91.52,96.9,113.12,114.37,1665000,1860600,77666,101.606,-14,-17.8,15,19.1,79.2,-24.3,-51.3,107,6.03E+11,1.26E+12,1.80E+12,97.78,188879,174244,174244,34867000000,39546000000,-4679000000,105.5,103.27,102.76949,0.644179,3.941428571,3.882857143,0.137142857,6.8
2008-04-30,52111,335,40500,37681,102.070922,103.938231,98.312267,100.069891,103.592958,105.74722,99.343274,100.150438,104.614027,4.2131,4.27,7.33E+12,3.28E+12,7.33E+12,93.12,78.74,98.13,127.32,85.06,93.69,94.24,105.52,85.12,86.72,103.85,86.84,92.1,97.7,115.57,116.13,1659000,1983600,77666,101.456,-15.3,-16.9,9.5,20.2,76.7,-28.7,-52.7,104.6,6.02E+11,1.27E+12,1.83E+12,99.26,198558,175907,175907,35774000000,39898000000,-4124000000,105.99,103.82,103.05329,0.634944,3.966363636,3.907727273,0.362272727,6.866666667
2008-05-31,51984,306,40500,39215,101.512643,103.504297,98.18853,100.04172,103.192716,105.240781,99.1464,100.050884,104.090476,4.2206,4.41,7.44E+12,3.31E+12,7.44E+12,93.62,78.8,98.39,127.52,85.06,94.67,94.35,105.42,85.86,86.8,104.2,87.11,93.09,98.9,110.11,111.25,1689000,1829600,76666,93.468,-16.7,-18.9,11.5,17.7,81.8,-29.2,-56.4,101.6,5.98E+11,1.27E+12,1.84E+12,98.42,184463,182106,182106,34725000000,40371000000,-5646000000,105.56,103.61,102.6592,0.642842,3.977727273,3.967272727,0.442727273,6.933333333
2008-06-30,51980,343,42300,45409,101.367356,103.386974,98.096813,100.005561,103.242953,105.044867,99.077307,100.088733,104.103995,4.1643,4.73,7.32E+12,3.31E+12,7.32E+12,93.96,78.85,98.72,125.87,85.06,94.86,94.46,105.16,86.41,86.95,103.77,87.81,94.5,99.5,109.8,110.65,1783000,1875800,77666,92.961,-20.3,-22.8,9.6,14.3,82.5,-38.9,-63,98.3,6.10E+11,1.28E+12,1.82E+12,98.52,219753,177893,177893,35621000000,40955000000,-5334000000,105.37,103.62,102.18567,0.64301,4.163809524,4.192380952,0.537619048,7
2008-07-31,52249,412,43400,40132,101.422099,103.533906,97.968139,100.005502,103.401128,104.775123,98.77832,99.911605,103.961924,4.2039,4.69,7.35E+12,3.35E+12,7.35E+12,93.76,78.9,89.68,125.48,85.06,94.92,93.85,105.26,86.52,86.92,103.6,89.39,95.34,100.1,110.66,111.49,1750000,1903500,77666,90.3,-20.4,-23.5,18.4,14.8,81.8,-40.2,-65.6,93.7,6.05E+11,1.29E+12,1.85E+12,97.73,182954,177237,177237,35467000000,40684000000,-5217000000,104.97,103.36,101.83044,0.634154,4.260434783,4.293478261,0.396521739,7.033333333
2008-08-31,52386,393,30900,39275,99.802041,102.285625,98.014966,100.006087,102.462001,103.501954,98.724208,99.905918,102.964082,4.4572,4.4,7.36E+12,3.32E+12,7.36E+12,93.73,79.18,93.76,125.48,85.1,93.64,94.67,105.32,86.36,87.19,103.84,90.31,94.17,99.7,109.11,109.8,1309000,1834300,77666,90.482,-19.5,-23.5,25.8,15.2,77,-36.6,-63.4,93.7,5.94E+11,1.29E+12,1.85E+12,97.83,103350,180207,180207,35351000000,40822000000,-5471000000,103.76,102.73,100.72253,0.668063,4.28047619,4.292380952,0.107619048,7.066666667
2008-09-30,53152,405,38200,38869,98.954088,101.729522,98.278532,100.004884,101.815414,102.76721,98.704658,99.679543,102.08101,4.6691,4.36,7.44E+12,3.38E+12,7.44E+12,93.67,79.3,98.2,125.34,86.59,93.72,94.96,104.78,86.59,87.32,103.14,88.02,93.68,99.2,108.64,109.26,1507000,1972200,76666,83.582,-18.9,-21.5,28.6,11.1,70.6,-36.7,-64.9,93.4,6.06E+11,1.30E+12,1.83E+12,98.08,160565,171676,171676,35653000000,41196000000,-5543000000,102.87,102.04,99.76851,0.696091,4.173181818,4.106363636,0.253636364,7.1
2008-10-31,53815,437,42100,41282,97.41437,100.609927,98.408604,100.011516,100.614582,101.60488,98.819782,99.671772,100.900198,5.1699,4.18,7.90E+12,3.46E+12,7.90E+12,93.62,79.47,98.56,125.3,86.79,94.17,95.16,105.16,86.69,87.52,102.75,87.82,92.59,98.7,106.59,107.22,1637000,2027400,76666,74.418,-20.5,-19.5,56.1,-4.7,66.5,-44.2,-72.6,85.2,6.07E+11,1.32E+12,1.88E+12,96.99,174939,163662,163662,33356000000,39536000000,-6180000000,101.55,100.89,98.79025,0.751621,3.008695652,2.63826087,1.54173913,7.2
2008-11-30,54442,437,29700,40747,96.954655,100.321825,99.362728,100.009011,100.455912,101.293532,99.682448,99.648851,100.816855,5.171,3.98,7.98E+12,3.46E+12,7.98E+12,93.18,79.57,98.6,125.12,86.79,93.97,95.2,105.15,86.13,87.52,102.52,87.73,90.78,97.1,101.24,100.81,1031000,1858900,75666,67.119,-16.8,-17.7,62,4.4,55.7,-35,-68.8,83.9,6.02E+11,1.32E+12,1.87E+12,96.69,145893,158418,158418,32253000000,36504000000,-4251000000,101.09,100.67,99.08873,0.785486,2.7875,2.49,1.49,7.3
2008-12-31,55562,434,33500,36382,99.672,103.002731,100.908201,100.002584,102.537454,104.0116,101.122866,99.491055,102.932547,4.7045,3.54,7.71E+12,3.49E+12,7.71E+12,92.95,79.58,99.02,124.96,86.79,94.01,95.45,105.13,85.6,87.68,102.97,87.73,89.35,96.2,99.84,99.35,643000,2065300,76666,64.824,-19.4,-18.8,68,8,51,-41.8,-70.6,74.2,6.36E+11,1.36E+12,1.88E+12,96.38,153686,146645,146645,32956000000,35012000000,-2056000000,103.31,102.13,102.26324,0.745201,2.082173913,1.949130435,1.590869565,7.4
2009-01-31,56365,431,30100,37502,99.300697,103.18152,101.465425,99.998936,102.563776,104.113899,101.931212,99.848638,103.02963,5.105,3.6,7.96E+12,3.51E+12,7.96E+12,92.57,79.8,91.91,124.91,87.87,94.59,94.84,104.84,85.63,88.24,102.47,87.65,88.68,93.9,96.18,94.88,857000,2021400,75161,63.833,-18.6,-17.7,66.5,10.6,43.7,-41.8,-68.2,74.1,6.06E+11,1.30E+12,1.84E+12,98.51,150016,161978,161978,28459000000,32795000000,-4337000000,102.92,101.79,100.34826,0.755724,1.593454545,1.423,2.177,7.666666667
2009-02-28,57165,472,25800,35738,98.408411,102.748892,101.433473,99.999255,102.050293,103.637234,101.711653,99.68999,102.457106,5.1689,3.68,7.86E+12,3.48E+12,7.86E+12,92.92,79.98,93.09,124.66,87.87,94.59,95.45,104.7,85.73,88.47,102.91,89,89.22,93.4,94.83,93.66,1025000,2032500,78161,63.004,-19.9,-18.1,67.7,7.2,44.1,-44.2,-72.6,72.9,5.96E+11,1.29E+12,1.85E+12,97.8,152720,156043,156043,28487000000,32538000000,-4051000000,102.45,101.24,99.49587,0.782243,1.154,1.01,2.67,7.933333333
2009-03-31,58902,514,32400,22926,99.672138,103.885454,101.930256,99.999896,103.271142,104.628126,102.097586,99.611998,103.56373,4.9408,3.65,7.63E+12,3.46E+12,7.63E+12,93.09,80.1,98.45,125,87.92,94.41,95.99,104.71,85.43,88.84,102.76,88.58,88.91,93.2,93.08,92.19,1054000,1950900,76161,66.414,-20.5,-18,74,10.9,39.4,-46.5,-73,71.3,6.01E+11,1.30E+12,1.85E+12,93.84,205823,164134,164134,28455000000,32304000000,-3849000000,103.61,102.26,100.54299,0.766963,0.870454545,0.753636364,2.896363636,8.2
2009-04-30,59688,507,29100,28426,99.203315,103.238462,101.346735,100.000146,102.785563,103.797387,101.316533,99.415193,102.892332,4.9491,3.66,7.73E+12,3.49E+12,7.73E+12,93.24,80.15,98.98,124.96,87.92,94.48,96.02,104.83,85.03,89.06,102.38,88.9,89.7,92.4,93.05,92.2,821000,1830800,76161,72.337,-17.2,-17.1,68.6,4.3,34.8,-37,-71.2,71.6,6.17E+11,1.32E+12,1.88E+12,96.69,187359,177294,177294,27422000000,31462000000,-4040000000,103.16,101.93,99.79259,0.758238,0.786818182,0.767727273,2.892272727,8.4
2009-05-31,60571,472,26500,32169,99.482411,103.389656,100.99675,100.000118,102.90576,103.976817,101.004581,99.563725,103.027951,4.6366,3.8,7.60E+12,3.49E+12,7.60E+12,93.38,80.31,98.98,127.05,87.92,94.76,96.07,104.92,84.74,89.34,102.68,88.99,89.78,92.1,94.16,93.5,992000,1699700,76161,77.632,-16.3,-17.5,64.6,3.9,29.6,-32.5,-64.6,76.3,6.16E+11,1.31E+12,1.88E+12,96.64,210442,211041,211041,28835000000,31692000000,-2858000000,103.59,102.17,100.01867,0.732805,0.738619048,0.715333333,3.084666667,8.6
2009-06-30,61436,487,31800,30315,99.736595,103.819354,100.699209,99.998262,103.220204,104.248527,100.621284,99.498706,103.196367,4.677,3.9,7.80E+12,3.52E+12,7.80E+12,93.5,80.38,98.24,126.98,87.92,94.16,95.82,104.92,85.14,89.25,102.35,89.58,90.89,92.4,95.39,95.23,1109000,1848800,77161,80.269,-14.8,-15.4,61,6.3,26.5,-30.9,-65.3,78.4,6.27E+11,1.30E+12,1.84E+12,96.47,243621,186893,186893,28113000000,32346000000,-4232000000,104.16,102.41,100.28016,0.713503,0.724545455,0.722272727,3.177727273,8.8
2009-07-31,62122,463,37900,33325,99.761645,103.800168,100.56232,99.998035,103.057052,104.019605,100.566721,99.751657,103.001382,4.6267,3.73,7.88E+12,3.55E+12,7.88E+12,93.08,80.57,90.17,127.04,87.92,93.39,95.14,105.08,85.21,89.12,102.27,90.71,91.03,92.5,95,94.72,1110000,1870100,76161,86.967,-14.5,-15.5,61,6.4,24.6,-30,-67.6,80.4,6.35E+11,1.31E+12,1.84E+12,96.41,194855,196077,196077,31063000000,32176000000,-1113000000,103.8,102.24,100.23893,0.709885,0.377391304,0.443478261,3.286521739,8.8
2009-08-31,62590,428,26300,30589,99.898201,103.798713,100.303374,99.998215,102.987609,104.334307,100.505887,99.883895,103.19595,4.5717,3.59,7.80E+12,3.49E+12,7.80E+12,93.56,80.65,97.13,126.77,88.07,92.62,96.09,104.79,85.61,89.55,102.38,91.22,91.49,92.7,96.6,96.27,824000,1607700,76161,88.384,-16.6,-17.3,68.6,2.6,28.4,-35.5,-74.2,81.9,6.29E+11,1.31E+12,1.82E+12,97.76,114132,190722,190722,28371000000,31945000000,-3574000000,104.17,102.55,99.96887,0.7009,0.33952381,0.394761905,3.195238095,8.8
2009-09-30,63349,447,35100,33369,100.446682,104.420782,100.737729,99.998848,103.523846,104.713287,100.702593,99.680583,103.455896,4.4866,3.59,7.71E+12,3.47E+12,7.71E+12,93.33,80.63,99.61,126.34,90.36,93.1,96.15,104.5,85.76,89.73,101.76,88.62,90.41,92.6,97.09,97.1,1266000,1915600,76161,91.883,-13.1,-16.1,51.1,-0.2,15.8,-23.6,-57.9,87,6.35E+11,1.31E+12,1.78E+12,97.3,185054,194219,194219,29314000000,32528000000,-3213000000,104.47,102.76,100.26971,0.686827,0.338636364,0.368636364,3.221363636,8.8
2009-10-31,63172,411,37600,41376,100.959859,104.800511,101.186904,100.000031,104.003118,104.978642,101.08417,99.615338,103.841786,4.4486,3.56,7.72E+12,3.48E+12,7.72E+12,93.42,80.64,99.53,125.98,90.41,93.54,96.16,104.73,86.19,89.65,101.27,88.26,90.58,93.2,96.44,96.31,1370000,1876000,76161,95.632,-11,-16.3,50.9,8.9,19,-17.4,-53.5,89.6,6.41E+11,1.32E+12,1.78E+12,99.2,210941,203516,203516,29422000000,33549000000,-4126000000,104.83,103.05,100.47549,0.674987,0.34,0.403636364,3.156363636,8.9
2009-11-30,63395,421,30800,34809,100.847898,104.719436,100.928382,100.000022,103.900618,104.874441,100.863511,99.711483,103.761277,4.3692,3.56,7.81E+12,3.50E+12,7.81E+12,93.55,82.42,99.57,124.93,90.3,93.6,96.25,104.69,86.45,89.73,100.9,88.19,90.92,93.4,97.37,97.66,1311000,1745900,76161,97.738,-8.6,-13.1,50,9.1,19.8,-13.2,-48,91.7,6.39E+11,1.31E+12,1.78E+12,98.62,217445,221385,221385,29051000000,34119000000,-5068000000,104.82,103.04,100.24857,0.670522,0.341428571,0.402380952,3.157619048,9
2009-12-31,63205,425,36800,33453,100.042161,104.231991,100.959262,99.999763,103.476012,104.458013,100.903958,99.734829,103.453974,4.572,3.48,7.66E+12,3.51E+12,7.66E+12,93.8,82.99,99.89,124.67,90.3,93.49,96.18,104.75,86.68,90.02,101.83,88.47,91.31,93.4,97.08,96.57,1102000,1925400,76161,99.042,-9.2,-12.3,44.9,10.5,21,-15.5,-46,95.8,6.77E+11,1.35E+12,1.80E+12,101.38,229990,204664,204664,29885000000,34503000000,-4618000000,104.26,102.73,99.62044,0.68454,0.327347826,0.372173913,3.107826087,9.1
